323.95,323.85
313.25,322.35
304.1,311.2
304.05,304.45
304.65,302.85
305.8,302.4
313.8,304.85
310.25,312.55
307.9,308.55
302.5,306.75
298.2,299.95
300.25,297.2
294.55,298.2
298.5,294.55
296.7,299.35
308.4,298.7
307.95,305.55
309,304.45
311.4,306.2
304,308.5
315,304.4
319.7,317
315,319.85
314.8,314.5
305,312.3
311.8,306.2
328,314.75
327,322.1
337,327.6
340,334.8
350.55,339.55
348,349.1
357,354.35
351.25,357.1
356,351.95
362,355.75
358.6,359.2
352.8,358.5
352.75,350.25
348,352.85
338,343.95
340,334.95
341.6,341.6
359.3,342.35
351.25,356.75
361.1,349.85
366,360.95
365,364.45
375.25,364.15
389.25,380.05
386.8,386.8
376,385.3
378.5,375.95
371.6,380.55
385.9,376.15
385.7,384.55
391,385.35
390,386.7
398.8,390.65
397,397.25
393.6,394.75
403,395
405.5,400.75
406.4,404.8
401.25,405.95
405.2,398.95
409,405.75
404,406.55
408.5,404.55
410,407.8
414.75,409.2
416,414.05
420.5,414.65
414.4,418.6
422.2,414.95
423,424.1
417.4,423.55
421,416.9
425.4,420.15
434.9,422.7
439.9,433.7
434.15,440.55
440,433.4
440.4,441.85
443.7,438.4
431.1,438.3
426.75,428.3
432.5,428.35
433.5,430.9
428.3,429.75
430,428.45
427.9,429.55
424,431.4
417,423.35
402,413.95
399,398.95
389,397.25
396.9,388.2
398.1,395.25
401.5,396.1
394.5,400.25
401.9,394.9
400,399.65
394.4,397.65
391,389.35
386.1,390.65
377,385.4
376,376.95
375,376.05
367,371.5
366.5,364.35
367.35,365.9
362.5,364.35
368.25,361.25
372.95,364.1
376,370.05
384.95,375.75
386.4,386
385,383.85
404.9,390.55
398,403.65
396.9,401.95
394.7,398.7
399.7,397.85
400.8,401.6
392.5,397.8
394.85,392.25
402.6,392.9
402.8,401.7
399,399.5
405.9,399.6
404.45,404.7
405.8,407.85
411,407.1
410.5,411.65
414.1,407.55
421.9,408.75
421.4,419
422.5,420.55
413.6,420.35
412,411.65
411.2,411.75
409,407.55
413.05,410.35
405.7,409.5
399,403
402,398.85
400.05,400.75
396.9,396.05
398.55,396
406.05,400.65
410,406.65
396,409
400,393.85
408.7,404.9
408.6,410
398,403.75
388,387.45
380.05,387
379,376.9
374.5,379.9
372.1,373.8
361.1,370.7
350.95,350.65
361.2,350.7
358,363.1
365.25,358.05
366.7,362.5
374,366.7
377,374.4
388,378.4
390.7,385.5
395.8,387.7
395,398.6
392,392.6
395,392.2
401,394.8
407,398.2
391,406.05
400,395.65
404,400.4
405.55,406.3
407,408.35
406.8,406.05
403.3,404.3
403,396.95
409.9,405.9
415,409.35
410.5,413.6
404.1,410.2
390,399.3
388,384.15
396.1,387.45
399.6,397
412.4,399.5
413,415.8
415,414.65
408,411.15
411.05,406.2
417.5,408.85
430,425.65
435.3,429.45
438.05,436.35
436.7,438.95
444,437.05
452.15,447.45
451.25,451.25
447.5,452.1
448.4,445.65
442.6,447
432.15,441.3
422.1,428.4
412.5,420.7
412.35,410.4
421,414.55
425.4,418.65
423.8,430.25
423,426.85
420,420.2
419,418.75
407.5,413.4
411.25,406.6
415.9,411.4
406,412.6
416.05,409.85
412,410.5
415,411.6
402,409.65
406.25,398.5
393.4,402.6
403,398
406,402.85
412.1,410.25
413.15,415.8
409.9,411.75
397.95,408.25
397.75,398.55
397.9,396.15
407.5,399.35
394.05,402.2
399.8,399.85
403.5,405.85
410,401.55
406.25,417.8
410,408.05
411.5,411.75
418.75,415.35
422.95,417.35
445.4,427.35
420.35,441.6
444.3,433.55
458,448.3
465,462.15
463,463.65
462.1,463.15
466.5,461.85
467,465.9
471.4,465.9
465,468.7
470.9,462.95
466,470.4
466,467
465,463.7
456,461.3
448.5,454.1
457,449.75
451.05,452.6
448,447.05
460.4,453.15
472.9,459.45
475.5,474.7
476,477.95
470.4,471.85
453.75,470.4
450.25,452.15
445,455.5
448.7,446.5
449.9,440.45
450,449
469.3,450.4
453,471.85
449.2,453.7
454.9,447.9
462,454.35
463,462.3
474.5,462
460.3,467.15
461,456
432.9,453.7
423,425.05
447.9,426.2
464,450.55
466.5,466.95
466.9,465.95
472,462.15
466,471.75
447.75,458.45
476.75,442.25
473.8,475.7
472.25,471.5
492.9,470.45
482,491.35
484.5,478
492.5,479.15
492,495.15
483.7,487.55
476.7,485.1
435,475
448,451.1
454.4,450.65
469.5,452.35
474.8,467.8
472.65,467.25
475.9,474.65
452,469.55
443.5,451
455.85,442.45
449.15,458.75
435.15,445
429,432.15
434.85,426.7
438,436.6
431.15,435.2
443,424.85
423.6,442.8
411.9,421.7
391.2,415.7
382,388.1
373.1,382.5
362.2,371.8
361,361.8
363.25,362.8
359.35,363.2
365.5,362.3
363.15,363.65
345.85,361.2
339,340.55
344.6,335.25
344,342.1
347,346.85
357,349.05
348.8,357.7
355.05,347.25
347,353.65
352.5,350.15
365.8,344.2
364,363.35
379,364.95
371,375.15
391,376.5
382.5,391.95
402.5,385.75
395.9,398.25
413.9,403.8
412.05,416.55
415.7,411.6
400,418.85
400.05,402.6
384.9,384.9
389.5,387.05
378.8,386.9
379.05,374.1
381.8,384.95
388,382.5
382.1,391.15
388.4,380.6
398,392.5
407.7,400
399.7,406
413,401.5
434.3,412.65
429.6,430
470.05,448.8
470.75,467.9
468.95,467.9
464,462
465,467.75
477.45,471.65
480.5,482.95
465,480.6
454,451.5
438,452
439.9,436.4
444,432.15
428.7,440.45
432.4,434.05
431,428.1
442,439.25
449.9,438.4
444.15,451.2
434,443.95
438,433.15
420.35,433.25
413.5,419.6
401.25,400.65
393,397.25
410,394.7
429.9,415.25
424.75,432.5
442.5,427.45
442,439.15
431.9,435.2
438.3,432.3
450.3,442.1
462.5,458.3
452.5,460.9
458.35,453.9
470.9,459.75
474.4,465.8
460.55,469.5
460,458.55
469.9,454.85
490,476.95
499.1,492.7
495.1,497.95
492,494.05
485,494.65
471.8,488.5
455,468.55
428.75,447.15
442.5,422.25
458,443.4
476,455.4
473.7,475.75
463.75,469.65
454,459.2
473,462.55
472,472.35
480,468.9
489,476.35
483,484.55
503.7,485.85
495,486.05
520,510.95
545,532.9
565.1,557.9
559.7,563.1
570.1,563.95
570.1,572.6
569.1,565.1
575.6,568.5
583.55,579.7
592.7,583.55
580.9,590.75
578.55,584.3
576.45,572.95
579.5,575.4
573,576.55
574.5,572.15
576.55,573.3
573,576.55
576.8,575.7
581.5,571.9
594.1,587.75
606,594.45
600.7,606.4
597.1,597.2
598.95,596.85
597.95,596.85
614.2,602
604.1,608.7
589.1,601.3
590,587.3
575.25,588.2
560,578.65
558.75,556.8
562,558
565.5,559.15
574.15,561.15
565,572.25
557.6,553.15
562.7,561.25
567,561.3
567.4,562.8
578,569.2
577,577.05
575.5,577.15
567.4,576.7
572,568.9
578.65,573.5
577,574.65
593,582.2
585.1,589.1
586.95,580.35
577,585.35
575.1,572.6
568,561.5
558.9,566.2
574.9,559.25
564.7,578.35
572,562.8
576.75,571.55
580.95,574.55
591.8,578.3
588,594
592,584.45
591,593.35
595.7,589.05
596,594.7
585.5,594.05
589.9,583.25
601.5,590.5
612,603.25
617.7,614
613.8,614.75
623,613.55
630,620.25
627.85,625.9
630,627.1
629.5,628.75
616.5,625
608.8,610.9
631,611.95
634.45,630.35
622,636
631,625.05
637.55,629.7
635.25,637.55
636.5,633.2
632.15,634.3
628,629.8
623,625.65
617,620.5
616,616.4
611.55,613.5
614,613.45
615,613.6
614.2,610.75
604.1,610
605.05,604.2
600.35,601.5
599.95,596.3
591.8,594.75
596.5,599.45
586.4,593.5
584,601.05
594.3,582
611,596.8
618,612.65
606.8,614.55
612.4,602.85
629,617.6
629.8,623.4
611.9,634.3
614.1,605.95
608,608
623.6,602.15
622.05,619.8
632.4,623.85
639.1,637.45
657,637.95
643.1,654.9
607.9,641.05
625,616.55
605.1,619.2
601,595.05
598.05,599.8
617.9,598.55
644.8,619.55
638.6,639.75
638.65,635.85
626.05,637.55
630.15,625.7
637,630.95
619,637.75
646,635.9
655.5,650.3
651.75,655.1
629.5,648.85
631.25,629.6
634.9,634.95
634.9,639.8
626,632.45
618.5,622.9
638.35,621.7
649,637.45
648,649.3
650.6,647.6
662.05,650.7
685.8,660.9
687.2,683.8
696.5,681
707.65,694.5
684.2,703.4
674.2,678.95
671,670.8
666.8,667.9
665.05,664.8
671.25,663.65
659.9,673.35
675,661.55
676.5,672.4
666,675.55
656.7,664.5
644.1,658.85
643.2,642.5
632.15,645.5
621.7,630.8
603.9,618.1
628.05,604.3
634.9,623.65
640.4,639.6
620.9,634.95
624.1,614.2
621,622.15
586.1,613.65
590,584.2
600,592.95
606.7,598.25
620,603.1
613.1,615.35
616.8,612.05
611,623.2
624.1,605.35
608,623.4
620,605.35
625,617.15
628.5,606.3
640.45,631.3
640.3,637.7
635,640
625,632.85
628,623.75
615.5,621.3
603.45,609.4
595.05,598.2
601.25,592.65
604,590
617,604.75
603,614.4
621.1,605.45
623.2,621.75
634,617.4
618.6,628.3
625.1,615.55
652,633
638,646
653.5,636.05
641,650.6
636.5,638.05
644,632.95
634,639.85
662,626.95
681.4,649.55
674,678.05
671,668.8
675,669.65
659.4,667.75
653,651.7
653,653.1
646.5,651.8
635,645.65
628,629.5
620,623.4
617.4,618.75
620,615
606.9,616.5
601.25,605.3
610,595.35
600,603.4
607,596.8
597,601.15
581.5,593.2
573,579.4
578,576.3
535,575.6
538,539.95
540,543.45
527.2,537.75
522.4,522.4
518.3,527.95
504,510.15
497.5,501.85
510.1,497.25
521.4,513.8
522,521.4
520,520.2
523.5,522.05
517,522.1
522,513.85
527,517.7
522.5,527.05
517,519.8
539,520.4
535.1,537.85
537,538.95
539,531.2
542,538.35
548,541.1
551.9,546.9
538,547.15
533.5,537.15
536.7,533.5
532,533.15
535,529.7
448.65,532.2
546,536.1
525,540.25
508.3,529.95
514.9,509.5
503,511.45
514.1,509.2
504.95,511.3
514.9,505.85
496,508.25
494.75,497.3
486.5,495.9
481.1,484.15
479.25,474.85
473.5,479.85
474,471.5
475,474.8
481.8,474.9
476.9,485.6
499,481.5
491,500
498,490.05
503,498.05
490,498.15
502.5,494.25
481.1,504.3
480,474.4
485,482.2
495.1,485.5
485,490.85
476,484
476.05,472.65
464,470.9
452.5,462.35
463.2,452.4
470,462.55
486,484.8
492.05,485.8
482.25,484.1
498,480
496.15,500.6
498.05,496.15
489,493
486,484.45
494,478.65
517.1,500.95
494.6,509.4
505.6,507.85
522.8,512.35
540,531.45
540,536.2
571.1,548.55
588.05,575.35
582,584.35
605.6,581.85
569,601.75
563,558.65
573,575.85
568,573.2
615,578.55
614.9,608.55
639,618.8
626.65,632.95
640,624.65
657,647.45
654.7,656.9
659.25,648.45
665,656.5
674,668.75
675,671.15
684,669.75
675,694.45
665,685.35
683,691.6
673.9,682.35
671,676.8
680,671.45
688.5,684.2
681.9,685.5
656.1,678.75
637,652.25
635.25,632.65
646.6,635
648.5,642.3
737,643.5
638,635.85
635,637.3
635,629.75
640.95,643.65
635.1,638.6
633,632.9
612,627.15
609.1,609.95
610,607.4
610,608.35
614.2,611
621,613.45
627.8,621.45
622,618
610,617.45
612,608.6
580.5,609.1
562,573.65
570,567.35
569.95,567.4
570,576.4
569.75,572
570,562.55
569.95,577.35
566,584.9
544.8,549.85
540,537.85
525,534
538.4,522.55
537,533.45
569,533.8
555,558.7
557.2,550.45
599.9,577.3
575,600.4
585,572.3
473.95,577.95
588,569
565,585.55
605,558.7
620,610.5
640.05,624.5
652,648.3
639.9,653.65
640,637.75
640,637.6
648,645.25
645,646.95
621.1,639.8
650.1,626.25
656,648.45
655.25,650.25
643.9,649.4
660,641.95
638.1,649
622.7,634.05
620,617.6
624,614.8
620,622.05
605.4,615.75
581,603.3
560,577.6
565,555.55
560,563.2
555,564
544.9,557.55
548,545.9
540.9,544.65
549,545.6
540.3,548.6
556,544.85
555,568.55
570,556.3
578,575.75
580.35,583.35
585.9,575.4
577.95,582
555,575.4
530,544.9
560,543.45
563,562.2
577,557.4
554,573.25
530.35,551.6
546,537.3
538.2,546.9
536.1,537.85
526.15,535.05
510,521.25
520,511.85
510,526.35
516,504.75
505,509.35
491,499.7
469,484.75
446,469.35
467,445.6
480,471.6
475,468.1
495,482.6
534,501.3
534.1,540.55
549,531.05
546,543
576,552.45
567.9,575.25
600,563.45
572,566.45
575.55,574.75
550.05,571.55
532,545.95
538,532.6
522.1,535.1
520,516.7
500,510.4
500,497.45
509,510.35
505,510.35
505,504.15
507.95,498.5
516.4,513.15
529.6,520.5
511.2,521.5
520.9,518.05
535,521.15
496.65,531.6
482,491.25
466.9,479.1
473.55,469.15
465,470.35
455.1,459.9
434.95,456.15
437,441.85
422,430.15
419.95,420.6
413,416.45
426.5,417.45
431,424.3
415,438.6
456,436.4
457,460.05
455.95,457.8
452,458.15
437.45,444.9
439.7,442.25
451.1,433.7
435,451.45
462.95,437.7
466.05,469.75
449,470.5
460.1,443.7
454,463.15
461.15,456
448.95,456.2
468,454.8
477,473.1
483,475.05
466.75,483.6
458.8,462.7
435,453.1
467,441.9
459,468.95
440,457.35
420,439.9
406.1,414.75
415,398.3
387.95,411.75
398,391.1
388.1,392.75
